"","Identifier","Source","Museum_number","Family","Genus","Species","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"190",935,"EAF","","Viperidae","Bitis","arietans",-25.948,31.133,2,"Bulembu","01-Dec-20",12,2020,""
"191",976,"EAF","","Viperidae","Bitis","arietans",-26.4833,31.4208,2,"Lugaganeni","28-Dec-20",12,2020,""
"192",1056,"EAF","","Viperidae","Bitis","arietans",-26.459,31.447,2,"Gibela Getaway","08-Feb-21",2,2021,""
"193",1057,"EAF","","Viperidae","Bitis","arietans",-26.4833,31.4208,2,"Lugaganeni","08-Feb-21",2,2021,""
"194",1094,"EAF","","Viperidae","Bitis","arietans",-26.398,31.178,2,"Ezulwini, Swaki Building","20-Feb-21",2,2021,""
"195",1096,"EAF","","Viperidae","Bitis","arietans",-26.0894,31.5489,2,"Madlangampisi town","21-Feb-21",2,2021,""
"196",1131,"EAF","","Viperidae","Bitis","arietans",-26.4784,31.4205,1,"Manzini, Brickon","02-Mar-21",3,2021,""
"197",1151,"EAF","","Viperidae","Bitis","arietans",-26.2239,31.0299,1,"Ngwenya","04-Mar-21",3,2021,""
"198",1154,"EAF","","Viperidae","Bitis","arietans",-26.4003,31.8566,2,"Lonhlupheko","05-Mar-21",3,2021,""
"199",1155,"EAF","","Viperidae","Bitis","arietans",-26.768,31.9103,2,"Mhlosinga NR (=Mhlongisa)","05-Mar-21",3,2021,""
"200",1156,"EAF","","Viperidae","Bitis","arietans",-26.768,31.9103,2,"Mhlosinga NR (=Mhlongisa)","05-Mar-21",3,2021,""
"201",2001,"EAF","","Viperidae","Bitis","arietans",-26.8122,31.9184,1,"Mhlosinga NR","23-Mar-21",3,2021,""
"202",1907,"EAF","","Viperidae","Bitis","arietans",-26.0373,31.6091,2,"Nkambeni","05-Apr-21",4,2021,""
"203",1959,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","14-Apr-21",4,2021,""
"204",2028,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","14-Apr-21",4,2021,""
"205",1949,"EAF","","Viperidae","Bitis","arietans",-26.7756,31.9388,2,"Cargo Carriers, Ubombo Mill","14-Apr-21",4,2021,""
"206",1931,"EAF","","Viperidae","Bitis","arietans",-25.9897,31.9917,2,"Lomahasha","13-May-21",5,2021,""
"207",1936,"EAF","","Viperidae","Bitis","arietans",-26.1535,31.9769,1,"Mbuluzi GR, turn off road ","21-May-21",5,2021,""
"208",1935,"EAF","","Viperidae","Bitis","arietans",-26.176,31.9079,1,"Simunye, Mill Road","21-May-21",5,2021,""
"209",2083,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","30-May-21",5,2021,""
"210",2089,"EAF","","Viperidae","Bitis","arietans",-26.5,31.38,3,"Manzini","11-Jun-21",6,2021,""
"211",2091,"EAF","","Viperidae","Bitis","arietans",-26.5,31.38,3,"Manzini","23-Jun-21",6,2021,""
"212",2207,"EAF","","Viperidae","Bitis","arietans",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"213",2210,"EAF","","Viperidae","Bitis","arietans",-26.853,31.767,2,"St. Phillips","04-Nov-21",11,2021,""
"214",2216,"EAF","","Viperidae","Bitis","arietans",-26.853,31.767,2,"St. Phillips","05-Nov-21",11,2021,""
"215",2255,"EAF","","Viperidae","Bitis","arietans",-26.165,31.584,2,"Dvokolwako","15-Nov-21",11,2021,""
"216",2305,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","04-Dec-21",12,2021,""
"217",2306,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","05-Dec-21",12,2021,""
"218",2315,"EAF","","Viperidae","Bitis","arietans",-26.21,31.9274,2,"Lusoti, Guest House","07-Dec-21",12,2021,""
"219",2341,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","18-Dec-21",12,2021,""
"220",2344,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","19-Dec-21",12,2021,""
"221",2345,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","19-Dec-21",12,2021,""
"222",2350,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","20-Dec-21",12,2021,""
"223",2372,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","29-Dec-21",12,2021,""
"224",2373,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","29-Dec-21",12,2021,""
"225",2403,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","10-Jan-22",1,2022,""
"226",3176,"EAF","","Viperidae","Bitis","arietans",-27.037,31.551,2,"Ngudzeni homestead","20-Feb-22",2,2022,""
"227",2516,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","27-Feb-22",2,2022,""
"228",2861,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","28-Feb-22",2,2022,""
"229",3996,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","05-Mar-22",3,2022,""
"230",2519,"EAF","","Viperidae","Bitis","arietans",-26.2704,31.0857,2,"Nkoyoyo","05-Mar-22",3,2022,""
"231",2527,"EAF","","Viperidae","Bitis","arietans",-26.2704,31.0857,2,"Nkoyoyo","14-Mar-22",3,2022,""
"232",2527,"EAF","","Viperidae","Bitis","arietans",-26.2704,31.0857,2,"Nkoyoyo","14-Mar-22",3,2022,""
"233",2527,"EAF","","Viperidae","Bitis","arietans",-26.2704,31.0857,2,"Nkoyoyo","14-Mar-22",3,2022,""
"234",3998,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","21-Mar-22",3,2022,""
"235",2539,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","23-Mar-22",3,2022,""
"236",2548,"EAF","","Viperidae","Bitis","arietans",-26.28,32.02,2,"Mhlumeni","26-Mar-22",3,2022,""
"237",2550,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","28-Mar-22",3,2022,""
"238",2562,"EAF","","Viperidae","Bitis","arietans",-26.7973,31.9338,1,"Big Bend, fuel station next to Spar","03-Apr-22",4,2022,""
"239",2564,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","04-Apr-22",4,2022,""
"240",2565,"EAF","","Viperidae","Bitis","arietans",-26.4316,31.809,2,"Ka Langa Bricks","05-Apr-22",4,2022,""
"241",2596,"EAF","","Viperidae","Bitis","arietans",-26.673,31.3995,2,"Nkonyeni","29-Apr-22",4,2022,""
"242",2602,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","01-May-22",5,2022,""
"243",2605,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","08-May-22",5,2022,""
"244",2615,"EAF","","Viperidae","Bitis","arietans",-26.533,31.321,2,"Tubungu","14-May-22",5,2022,""
"245",2619,"EAF","","Viperidae","Bitis","arietans",-26.5,31.38,3,"Manzini","17-May-22",5,2022,""
"246",2618,"EAF","","Viperidae","Bitis","arietans",-26.683,31.684,2,"Siphofaneni","17-May-22",5,2022,""
"247",2625,"EAF","","Viperidae","Bitis","arietans",-26.533,31.321,2,"Tubungu","20-May-22",5,2022,""
"248",2629,"EAF","","Viperidae","Bitis","arietans",-26.4519,31.0428,2,"Mhlambanyatsi","28-May-22",5,2022,""
"249",4011,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","10-Jun-22",6,2022,""
"250",2639,"EAF","","Viperidae","Bitis","arietans",-26.4519,31.0428,2,"Mhlambanyatsi","12-Jun-22",6,2022,""
"251",2640,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","13-Jun-22",6,2022,""
"252",2645,"EAF","","Viperidae","Bitis","arietans",-26.533,31.321,2,"Tubungu","20-Jun-22",6,2022,""
"253",2651,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","14-Jul-22",7,2022,""
"254",2654,"EAF","","Viperidae","Bitis","arietans",-26.0743,31.8767,2,"Vuvulane","18-Jul-22",7,2022,""
"255",2663,"EAF","","Viperidae","Bitis","arietans",-26.165,31.584,2,"Dvokolwako","08-Aug-22",8,2022,""
"256",2672,"EAF","","Viperidae","Bitis","arietans",-26.546,31.482,2,"Ngculwini","16-Aug-22",8,2022,""
"257",2694,"EAF","","Viperidae","Bitis","arietans",-26.5,31.38,3,"Manzini","08-Oct-22",10,2022,""
"258",2697,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","10-Oct-22",10,2022,""
"259",3979,"EAF","","Viperidae","Bitis","arietans",-27.069,31.678,2,"Sigwe","24-Oct-22",10,2022,""
"260",2734,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane, Big Bend","26-Oct-22",10,2022,""
"261",2750,"EAF","","Viperidae","Bitis","arietans",-26.868,31.9214,2,"Matata","05-Nov-22",11,2022,""
"262",2762,"EAF","","Viperidae","Bitis","arietans",-27.158,31.507,2,"Hluti, Hosea (High School?)","07-Nov-22",11,2022,""
"263",4012,"EAF","","Viperidae","Bitis","arietans",-26.213,31.072,2,"Hawane","13-Nov-22",11,2022,""
"264",2786,"EAF","","Viperidae","Bitis","arietans",-26.1796,31.304,2,"Maphalaleni Clinic","15-Nov-22",11,2022,""
"265",2802,"EAF","","Viperidae","Bitis","arietans",-26.7833,31.9333,3,"Big Bend","17-Nov-22",11,2022,""
"266",2801,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","17-Nov-22",11,2022,""
"267",2814,"EAF","","Viperidae","Bitis","arietans",-26.768,31.9103,2,"Mhlosinga NR","22-Nov-22",11,2022,""
"268",2817,"EAF","","Viperidae","Bitis","arietans",-26.242,31.589,2,"Mliba","24-Nov-22",11,2022,""
"269",4013,"EAF","","Viperidae","Bitis","arietans",-26.533,31.321,2,"Tubungu","08-Jan-23",1,2023,""
"270",3170,"EAF","","Viperidae","Bitis","arietans",-26.165,31.584,2,"Dvokolwako ","01-Feb-23",2,2023,""
"271",3992,"EAF","","Viperidae","Bitis","arietans",-27.3101,31.8885,2,"Lavumisa","02-Feb-23",2,2023,""
"272",3997,"EAF","","Viperidae","Bitis","arietans",-26.27,31.516,2,"Antioch","09-Feb-23",2,2023,""
"273",3990,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","12-Feb-23",2,2023,""
"274",4015,"EAF","","Viperidae","Bitis","arietans",-27.2536,31.7508,2,"Matsanjeni","18-Feb-23",2,2023,""
"275",4016,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma, Lomvovo home","21-Feb-23",2,2023,""
"276",4017,"EAF","","Viperidae","Bitis","arietans",-27.2536,31.7508,2,"Matsanjeni, Transrail site","21-Feb-23",2,2023,""
"277",3982,"EAF","","Viperidae","Bitis","arietans",-27.111,31.452,1,"Ngololweni High School","22-Feb-23",2,2023,""
"278",4018,"EAF","","Viperidae","Bitis","arietans",-26.8119,31.9181,2,"Marula Village, south of Big Bend","26-Feb-23",2,2023,""
"279",3994,"EAF","","Viperidae","Bitis","arietans",-26.197,31.571,2,"Croydon","05-Mar-23",3,2023,""
"280",4007,"EAF","","Viperidae","Bitis","arietans",-26.2049,31.5591,1,"Croydon","06-Mar-23",3,2023,""
"281",3155,"EAF","","Viperidae","Bitis","arietans",-26.3212,31.477,2,"Luve","06-Mar-23",3,2023,""
"282",3991,"EAF","","Viperidae","Bitis","arietans",-26.259,31.165,1,"Pine Vally, Harry Van Den Berg's house","18-Mar-23",3,2023,""
"283",4019,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","22-Mar-23",3,2023,""
"284",3164,"EAF","","Viperidae","Bitis","arietans",-26.3961,31.1952,1,"Ezulwini, community primary","29-Mar-23",3,2023,""
"285",3993,"EAF","","Viperidae","Bitis","arietans",-27.037,31.551,2,"Ngudzeni homestead","29-Mar-23",3,2023,""
"286",3970,"EAF","","Viperidae","Bitis","arietans",-27.112,31.198,2,"Nhlangano, Joubert, towards Mahamba border","13-Apr-23",4,2023,""
"287",4020,"EAF","","Viperidae","Bitis","arietans",-26.533,31.321,2,"Tubungu","14-Apr-23",4,2023,""
"288",3153,"EAF","","Viperidae","Bitis","arietans",-26.5045,31.4931,1,"Ntabamhloshana, opposite eHawini","17-Apr-23",4,2023,""
"289",3180,"EAF","","Viperidae","Bitis","arietans",-27.06,31.63,3,"Sigwe Ngudzen road","18-Apr-23",4,2023,""
"290",3147,"EAF","","Viperidae","Bitis","arietans",-26.408,31.837,2,"Matsetsa ","28-Apr-23",4,2023,""
"291",3173,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","29-Apr-23",4,2023,""
"292",3174,"EAF","","Viperidae","Bitis","arietans",-27.037,31.551,2,"Ngudzeni","30-Apr-23",4,2023,""
"293",3165,"EAF","","Viperidae","Bitis","arietans",-26.2138,31.9191,1,"Simunye Country Club, opposite gate","16-May-23",5,2023,""
"294",3162,"EAF","","Viperidae","Bitis","arietans",-26.673,31.3995,2,"Nkonyeni","19-May-23",5,2023,""
"295",3156,"EAF","","Viperidae","Bitis","arietans",-26.2495,31.5387,1,"Mliba, Dr Manjonga","21-May-23",5,2023,""
"296",3140,"EAF","","Viperidae","Bitis","arietans",-26.595,31.369,2,"Nhlambeni","22-May-23",5,2023,""
"297",4021,"EAF","","Viperidae","Bitis","arietans",-26.4134,31.7745,1,"Mpaka, near shops","25-May-23",5,2023,""
"298",3154,"EAF","","Viperidae","Bitis","arietans",-26.5067,31.5252,1,"Ntabamhloshana","25-May-23",5,2023,""
"299",3166,"EAF","","Viperidae","Bitis","arietans",-26.214,31.919,2,"Lusoti Village","26-May-23",5,2023,""
"300",3148,"EAF","","Viperidae","Bitis","arietans",-25.781,31.468,1,"Matsamo, Mlumati High School","31-May-23",5,2023,""
"301",3184,"EAF","","Viperidae","Bitis","arietans",-26.422,31.903,3,"Siteki, down the hill on way to Big Bend, KaLanga","03-Jun-23",6,2023,""
"302",3177,"EAF","","Viperidae","Bitis","arietans",-26.2108,31.9274,2,"Simunye","19-Jun-23",6,2023,""
"303",3157,"EAF","","Viperidae","Bitis","arietans",-26.3212,31.477,2,"Luve, LaBhekinkosi ","20-Jun-23",6,2023,""
"304",3171,"EAF","","Viperidae","Bitis","arietans",-26.165,31.584,2,"Dvokolwako, Siphungweni care point","03-Aug-23",8,2023,""
"305",3143,"EAF","","Viperidae","Bitis","arietans",-26.868,31.9214,2,"Matata","04-Aug-23",8,2023,""
"306",3144,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","07-Aug-23",8,2023,""
"307",3175,"EAF","","Viperidae","Bitis","arietans",-27.158,31.507,2,"Hluti, Hosea (High School?)","20-Aug-23",8,2023,""
"308",3163,"EAF","","Viperidae","Bitis","arietans",-26.5295,31.2368,1,"Malkerns, KaHulley's farm","20-Aug-23",8,2023,""
"309",3999,"EAF","","Viperidae","Bitis","arietans",-26.5295,31.2368,1,"Malkerns, KaHulley's farm","20-Aug-23",8,2023,""
"310",3178,"EAF","","Viperidae","Bitis","arietans",-27.037,31.551,2,"Ngudzeni compound","30-Aug-23",8,2023,""
"311",3149,"EAF","","Viperidae","Bitis","arietans",-26.1895,31.5603,1,"Croydon","31-Aug-23",8,2023,""
"312",3141,"EAF","","Viperidae","Bitis","arietans",-26.501,31.3141,2,"Matsapha","10-Sep-23",9,2023,""
"313",3172,"EAF","","Viperidae","Bitis","arietans",-26.479,31.511,2,"Timbutini, passed the palace","10-Sep-23",9,2023,""
"314",3183,"EAF","","Viperidae","Bitis","arietans",-26.4519,31.0428,2,"Mhlambanyatsi","24-Sep-23",9,2023,""
"315",3179,"EAF","","Viperidae","Bitis","arietans",-26.4402,31.5166,2,"Mafutseni","29-Sep-23",9,2023,""
"316",3987,"EAF","","Viperidae","Bitis","arietans",-26.165,31.584,2,"Dvokolwako","21-Oct-23",10,2023,""
"317",4023,"EAF","","Viperidae","Bitis","arietans",-26.4418,31.9416,2,"Siteki","03-Nov-23",11,2023,""
"318",3146,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","14-Nov-23",11,2023,""
"319",4024,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","15-Nov-23",11,2023,""
"320",3145,"EAF","","Viperidae","Bitis","arietans",-26.862,31.936,2,"Big bend, Irrigation station near BB prison","24-Nov-23",11,2023,""
"321",3158,"EAF","","Viperidae","Bitis","arietans",-26.4003,31.8566,2,"Lonhlupheko","03-Dec-23",12,2023,""
"322",4025,"EAF","","Viperidae","Bitis","arietans",-27.0029,31.6533,2,"Maloma","18-Dec-23",12,2023,""
"323",3995,"EAF","","Viperidae","Bitis","arietans",-26.5445,31.3222,1,"Tubungu, phase 4","18-Feb-24",2,2024,""
"324",4008,"EAF","","Viperidae","Bitis","arietans",-26.5445,31.3222,1,"Tubungu, phase 4","18-Feb-24",2,2024,""
"325",3986,"EAF","","Viperidae","Bitis","arietans",-27.037,31.551,2,"Ngudzeni","23-Feb-24",2,2024,""
"326",3972,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","04-Mar-24",3,2024,""
"327",3973,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","04-Mar-24",3,2024,""
"328",3983,"EAF","","Viperidae","Bitis","arietans",-26.408,31.837,2,"Matsetsa","18-Mar-24",3,2024,""
"329",3150,"EAF","","Viperidae","Bitis","arietans",-26.21,31.5611,1,"Croydon","26-Mar-24",3,2024,""
"330",3151,"EAF","","Viperidae","Bitis","arietans",-26.1994,31.5645,1,"Croydon","29-Mar-24",3,2024,""
"331",3152,"EAF","","Viperidae","Bitis","arietans",-26.2037,31.5581,1,"Croydon","29-Mar-24",3,2024,""
"332",4029,"EAF","","Viperidae","Bitis","arietans",-26.15,32,2,"Mbuluzi","31-Mar-24",3,2024,""
"333",3978,"EAF","","Viperidae","Bitis","arietans",-26.853,31.767,2,"St. Phillips","15-Apr-24",4,2024,""
"334",4030,"EAF","","Viperidae","Bitis","arietans",-26.6268,31.4202,2,"Sidvokodvo","16-Apr-24",4,2024,""
"335",4006,"EAF","","Viperidae","Bitis","arietans",-26.4519,31.0428,2,"Mhlambanyatsi","09-May-24",5,2024,""
"336",3989,"EAF","","Viperidae","Bitis","arietans",-26.2165,31.3108,1,"Maphalaleni","15-May-24",5,2024,""
"337",4003,"EAF","","Viperidae","Bitis","arietans",-26.1965,31.5729,1,"Croydon","13-Jun-24",6,2024,""
"338",4031,"EAF","","Viperidae","Bitis","arietans",-26.9463,31.9544,2,"Ndzevane","19-Jun-24",6,2024,""
"339",4032,"EAF","","Viperidae","Bitis","arietans",-26.2,31.101,2,"Hawane, near the High School","07-Jul-24",7,2024,""
"340",4408,"EAF","","Viperidae","Bitis","arietans",-26.5074,31.274,1,"Bethany, Inyatsi","13-Sep-24",9,2024,""
"341",1506,"Museum","TM69347","Viperidae","Bitis","arietans",-26.1236,31.1742,2,"Malolotja NR, 7km N of entrance","25-Oct-88",10,1988,"Yes"
"342",1711,"Museum","TM69385","Viperidae","Bitis","arietans",-26.0078,31.5442,2,"Balegane, near","01-Jan-89",1,1989,"Yes"
"343",1455,"Museum","TM69373","Viperidae","Bitis","arietans",-26.1394,31.1275,2,"Malolotja NR, workshop","31-Aug-89",8,1989,"Yes"
"344",1667,"Museum","TM69364","Viperidae","Bitis","arietans",-26.9844,31.2794,2,"Nhlangano - Hlatikulu, between","10-Oct-90",10,1990,"Yes"
"345",1500,"Museum","TM69938","Viperidae","Bitis","arietans",-26.1106,31.115,2,"Malolotja NR, along Silotfwane viewpoint road","29-Mar-91",3,1991,"Yes"
"346",1337,"Museum","TM71097","Viperidae","Bitis","arietans",-26.3681,31.5506,2,"Dinedor, farm house","11-Sep-91",9,1991,"Yes"
"347",1380,"Museum","TM71007","Viperidae","Bitis","arietans",-26.4925,31.4594,2,"Hhelehhele, 700m S","27-Oct-91",10,1991,"Yes"
"348",1364,"Museum","TM71849","Viperidae","Bitis","arietans",-26.1592,31.1067,2,"Forbes Reef, 2km N","11-Mar-92",3,1992,"Yes"
"349",1513,"Museum","TM79974","Viperidae","Bitis","arietans",-26.1097,31.1281,2,"Malolotja NR, Nkomati viewpoint road","01-Apr-94",4,1994,"Yes"
"350",1707,"Museum","TM79975","Viperidae","Bitis","arietans",-25.8775,31.3278,2,"Piggs Peak, 17km NE","13-Oct-94",10,1994,"Yes"
"351",1709,"Museum","TM79976","Viperidae","Bitis","arietans",-25.8411,31.3833,2,"Pigg's Peak, 26km NE","13-Oct-94",10,1994,"Yes"
"352",1736,"Museum","TM79938","Viperidae","Bitis","arietans",-26.3911,31.8608,2,"Simunye, 21km SW","29-Jan-95",1,1995,"Yes"
"353",1863,"Museum","TM80005","Viperidae","Bitis","arietans",-25.95,31.7186,2,"Tunzini Citrus Estate","01-Dec-95",12,1995,"Yes"
"354",1614,"Museum","TM80771","Viperidae","Bitis","arietans",-26.1781,31.9997,2,"Mlawula NR, near entrance","18-Apr-96",4,1996,"Yes"
"355",4536,"Museum","TM83070","Viperidae","Bitis","arietans",-26.9586,31.9481,2,"Big Bend - Nsoko (7.5km N of Nsoko)","10-Nov-99",11,1999,"Yes"
"356",4539,"Museum","TM83073","Viperidae","Bitis","arietans",-26.5731,31.8772,2,"Siteki - Big Bend road (24km S of junction)","11-Nov-99",11,1999,"Yes"
"357",4549,"Museum","TM83531","Viperidae","Bitis","arietans",-26.4083,31.5114,2,"Mafutseni Ranch, farmhouse","14-Jun-00",6,2000,""
"358",4578,"Museum","TM83994","Viperidae","Bitis","arietans",-26.0903,31.5167,2,"Matsamo - Balegane road","12-Dec-00",12,2000,""
"359",1412,"Museum","TM47450","Viperidae","Bitis","arietans",-26.4251,31.8842,3,"Lukhula","",NA,NA,"Yes"
"360",1524,"Museum","TM22996","Viperidae","Bitis","arietans",-26.4833,31.3667,3,"Manzini","",NA,NA,"Yes"
"361",1633,"Museum","TM24131","Viperidae","Bitis","arietans",-26.4833,31.3667,3,"Mlinda hills","",NA,NA,"Yes"
"362",1457,"Museum","TM69352","Viperidae","Bitis","atropos",-25.9703,31.1244,2,"Malolotja NR, approx 3km S of Bulembu","17-Oct-90",10,1990,"Yes"
"363",1348,"Museum","TM64100","Viperidae","Bitis","atropos",-25.78,31.3,3,"Farm Kamslubana","",NA,NA,"Yes"
"364",4399,"Museum","TM64101","Viperidae","Bitis","atropos",-25.78,31.3,3,"Farm Kamslubana","",NA,NA,"Yes"
"365",1404,"Museum","TM64058","Viperidae","Bitis","atropos",-25.8833,31.2833,3,"Kobolondo Peak","",NA,NA,"Yes"
"366",1430,"Museum","TM64315","Viperidae","Bitis","atropos",-26.65,31.29,3,"Makungutsha hill (=Mountain)","",NA,NA,"Yes"
"367",1685,"Museum","TM64205","Viperidae","Bitis","atropos",-26.6333,31.1667,3,"Ntondozi Hill","",NA,NA,"Yes"
"368",1290,"Museum","TM70997","Lamprophiidae","Boaedon","capensis",-26.7575,31.9064,2,"Big Bend, 5km NW","",1,1983,"Yes"
"369",4453,"Museum","DM1622","Lamprophiidae","Boaedon","capensis",-26.1781,31.9997,2,"Mlawula NR, on road to Mlawula Station","06-Jun-92",6,1992,"Yes"
"370",4464,"Museum","RCBS2177","Lamprophiidae","Boaedon","capensis",-26.4525,31.9506,2,"Siteki, on street","17-Dec-02",12,2002,""
"371",4437,"Museum","DM1716","Lamprophiidae","Boaedon","capensis",-26.6339,31.9575,2,"Nyetane Dam, fish hatchery","19-Dec-02",12,2002,""
"372",94,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2139,31.9188,1,"SIMUNYE THEA'S OLD HOUSE","22-Oct-06",10,2006,""
"373",100,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2139,31.9188,1,"SIMUNYE THEA'S HOUSE","29-Oct-06",10,2006,""
"374",117,"EAF","","Lamprophiidae","Boaedon","capensis",-26.8697,31.9243,1,"Matata","10-Nov-06",11,2006,""
"375",123,"EAF","","Lamprophiidae","Boaedon","capensis",-26.1695,31.9077,1,"Simunye Primary School","14-Nov-06",11,2006,""
"376",122,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2108,31.9274,2,"Simunye, canteen","14-Nov-06",11,2006,""
"377",149,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2108,31.9274,2,"SIMUNYE SECURITY GATE","25-Nov-06",11,2006,""
"378",156,"EAF","","Lamprophiidae","Boaedon","capensis",-26,31.757,2,"Tshaneni","30-Nov-06",11,2006,""
"379",203,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2108,31.9274,2,"Simunye, Caltex","12-Jan-07",1,2007,""
"380",208,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2108,31.9274,2,"SIMUNYE THRUSH ROAD","15-Jan-07",1,2007,""
"381",249,"EAF","","Lamprophiidae","Boaedon","capensis",-26,31.757,2,"Tshaneni","11-Feb-07",2,2007,""
"382",263,"EAF","","Lamprophiidae","Boaedon","capensis",-26.1697,31.8782,2,"Mbuluzi, Loop road security check point","17-Feb-07",2,2007,""
"383",275,"EAF","","Lamprophiidae","Boaedon","capensis",-26.198,31.815,2,"Ngomane","21-Feb-07",2,2007,""
"384",279,"EAF","","Lamprophiidae","Boaedon","capensis",-26.2108,31.9274,2,"SIMUNYE VILLAGE","24-Feb-07",2,2007,""
